0	0,	0.40116727465756835	8.810492321415238E-4	4.90606488624984E-4	9.295409057635581E-4	0.0011586465163122334	0.0014379146764170558	6.960017940016054E-4	6.373640579641579E-4	9.57421447998217E-4	0.5916441802232083
1	1,	4.871697797148189E-4	5.743875449058189E-4	3.198439386085335E-4	6.060010034323459E-4	7.553631552468814E-4	9.374280694436486E-4	4.5374849341269435E-4	4.155204534659155E-4	0.9950932912895358	3.5724627223355056E-4
2	2,	5.194562281491728E-4	6.124542202664966E-4	0.026850442790898807	0.30550428206086494	8.054237184767386E-4	0.014254255549369627	4.8381999608946246E-4	0.4113387843921197	0.2392501588092138	3.809222345512165E-4
3	3,	0.002124721317014721	0.0025051091256184928	0.0013949535927234922	0.11107385688108098	0.003294408366175858	0.8715354198704863	0.0019789591568705827	0.0018122330281887943	0.00272226014046164	0.0015580785213791457
4	4,	0.7729410212473669	7.282940586980062E-4	4.055457717791557E-4	7.683783088248793E-4	9.577618856897158E-4	0.001188610894312647	0.0320987305119099	5.268587040416201E-4	7.914249587985998E-4	0.1895933736585785
5	5,	0.0010753303078945588	0.056145161167922536	7.059918231862786E-4	0.0013376265785344525	0.0016673137951605309	0.0020691858496106495	0.0010015594715538198	9.171786834223412E-4	0.001377747195159062	0.9337029051275557
6	6,	3.647481462502748E-4	4.3004882683052656E-4	2.3946986975493755E-4	4.5371809137493386E-4	5.655468013293884E-4	7.018603468644997E-4	3.3972534571626863E-4	0.20506715538544212	0.7915702538722502	2.674733141868671E-4
7	7,	1.0665636206521115E-4	1.2575099791921527E-4	7.002361874861025E-5	1.326721507064686E-4	0.147126169028989	0.0029267279097999845	9.933942049586518E-5	0.002812466373119902	0.6260807866010394	0.22051940753711638
8	8,	0.0010193889778439761	0.001201889683367901	6.69264390411503E-4	0.0012680399507189139	0.2616928858903695	0.7302760093258348	9.494558820314707E-4	8.694647902417922E-4	0.0013060733940908466	7.475277150892052E-4
9	9,	0.0011717871028378013	0.0013815715694542982	7.693190706568875E-4	0.0014576112675635839	0.0018168713252191074	0.9889513778792264	0.001091399045368382	9.99449326724861E-4	0.0015013306910499971	8.59282721898735E-4
10	10,	6.705515518007788E-4	0.052120970555449155	4.402404629728335E-4	0.6852390534185354	0.2576915514580115	0.0012902972902691444	6.245497341055463E-4	5.719317914991301E-4	8.591318527159633E-4	4.917218846404648E-4
11	11,	0.0011377679585599576	0.0013414619945685447	0.9878297936817418	0.0014152941197709784	0.0017641241942793486	0.002189330424994871	0.0010597137149024882	9.704334664530543E-4	0.0014577442876291921	8.343361570996021E-4
12	12,	0.0016715911181966925	0.0019708552509751765	0.0010974578252781753	0.9404484493551749	0.002591824029115385	0.0032165304583292686	0.0015569150285302859	0.044078887733482404	0.0021416954006044033	0.0012257938003134227
13	13,	3.004358939364356E-4	0.5599773451293597	1.9724663478152567E-4	3.737186926889253E-4	0.13078902268269207	5.781086015008469E-4	0.16126729865541353	0.023254460513171885	3.849279678599154E-4	0.12287743522859508
14	14,	8.623698654776074E-4	0.0010167595168206142	5.66175870911229E-4	0.991282151271671	0.0013371158263517792	0.0016594003811449102	8.032087447091489E-4	7.35538887014621E-4	0.0011048955419825969	6.323840939164324E-4
15	15,	0.00342425280782764	0.004037295097771326	0.002248141306072084	0.004259501972319193	0.005309349046235597	0.705588422332862	0.003189338947759689	0.2650454000799028	0.004387260980988432	0.002511037428261239
16	16,	7.768935018902399E-4	9.159803620520948E-4	5.100576593018749E-4	0.9921462468731442	0.0012045835996274958	0.0014949239586794715	7.235963122161736E-4	6.626337544769839E-4	9.953805219740292E-4	5.697034566372851E-4
17	17,	8.817729747079639E-4	0.02353938965947456	0.22557644773188987	0.0010968564342914567	0.001367200602584044	0.0016967364803538245	8.212807433170059E-4	0.7432439473742539	0.0011297554191042876	6.466125800231507E-4
18	18,	0.031188798484485306	4.7418132496132814E-4	2.640447619996916E-4	5.002795782811778E-4	6.235843812397873E-4	7.738867041373863E-4	0.020899001415615584	0.8726305718272706	5.152849059917945E-4	0.0721303666160173
19	19,	0.001046612661536462	0.05464575501215664	6.871376875210543E-4	0.0013019040784249235	0.001622786706520069	0.9367198629552871	9.748119405863349E-4	8.926846159861892E-4	0.0013409532385199108	7.674911034613228E-4
20	20,	0.11177275717924431	0.689076411797259	1.687811035540598E-4	0.006879531495888123	3.986038549965623E-4	4.946792012116295E-4	2.3944230985699632E-4	2.1926943805896916E-4	0.09872556423977866	0.09202495938015172
21	21,	7.768935018902399E-4	9.159803620520948E-4	5.100576593018749E-4	0.21902596209577838	0.47697091269339115	0.0014949239586794715	0.2980775519958184	6.626337544769839E-4	9.953805219740292E-4	5.697034566372851E-4
22	22,	1.6645225441241728E-4	1.9625211935755645E-4	1.0928170600545517E-4	0.7859534216093758	0.0045053640763747455	3.2029288762475545E-4	1.550331379524267E-4	0.01713108234924963	0.1913407588249325	1.2206103471466588E-4
23	23,	0.06870500357751708	1.2678614194480597E-4	0.5708015442141252	1.337642675599213E-4	1.66733385969765E-4	2.0692107502960551E-4	1.0015715243703036E-4	0.24155481074147725	0.10714982841166859	0.011054451032270764
24	24,	0.001046612661536462	0.0012339872097139998	6.871376875210543E-4	0.32177251089308073	0.6425640003358317	0.0020139264125408974	0.027680695841807657	8.926846159861892E-4	0.0013409532385199108	7.674911034613228E-4
25	25,	5.898168400156274E-4	6.954114577447777E-4	3.8723531102169303E-4	7.336858971424686E-4	0.10626491669906328	0.8890882988561694	5.493536620912578E-4	5.030709437038422E-4	7.556919869395079E-4	4.3251834610821187E-4
26	26,	0.0023831257116741574	0.0028097755315030963	0.0015646050834009506	0.0029644215070675356	0.24693110310495636	0.7342937946334005	0.0022196362465631636	0.002032633216618644	0.0030533360223047494	0.0017475689425109529
27	27,	0.02145096096009003	9.537956846861448E-4	5.31114873787628E-4	0.9092540358366789	0.0012543136149714366	0.001556640382036177	7.534692539700352E-4	6.899899187048081E-4	0.0010364737998886013	0.06251920567518618
28	28,	0.0025374239468671394	0.0029916977035796943	0.0016659072522123219	0.0031563564119984682	0.003934309225474841	0.004882594386836082	0.9735557275449861	0.002164238409153184	0.0032510278005373865	0.0018607173183547423
29	29,	0.0022465172258485837	0.0026487100958913364	0.0014749168515500815	0.002794491263167489	0.0034832545258181155	0.0043228221324235795	0.976587470269377	0.0019161160960148927	0.0028783089103565896	0.0016473926295524101
30	30,	0.0023831257116741574	0.0028097755315030963	0.0015646050834009506	0.0029644215070675356	0.0036950677810391377	0.004585688661648877	0.7319277422183147	0.24526866854053586	0.0030533360223047494	0.0017475689425109529
31	31,	0.8442374852078531	0.0029916977035796943	0.0016659072522123219	0.0031563564119984682	0.003934309225474841	0.06962875294537346	0.0023633491669254186	0.06691039696769056	0.0032510278005373865	0.0018607173183547423
32	32,	0.001046612661536462	0.0012339872097139998	0.027393021588742374	0.08141955578208888	0.001622786706520069	0.0020139264125408974	0.8822689806808899	8.926846159861892E-4	0.0013409532385199108	7.674911034613228E-4
33	33,	0.9894461664599583	0.001201889683367901	6.69264390411503E-4	0.0012680399507189139	0.0015805760266551624	0.0019615417074347417	9.494558820314707E-4	8.694647902417922E-4	0.0013060733940908466	7.475277150892052E-4
34	34,	0.0012079032861564516	0.0014241536152452166	7.930306036811794E-4	0.0015025369674788386	0.0018728699427914457	0.9886108432710489	0.0011250375518008773	0.0010302538090529903	0.0015476038872036019	8.857670655405844E-4
