0	0,	0.0029520885930269672	0.9927391457016834	3.8013641377958756E-5	0.0027193118713129986	0.001551440192598699
1	1,	0.7954014055042077	0.11329245618545922	2.7962456000302162E-5	0.09013695190024473	0.0011412239540881087
2	2,	0.6393494955255052	0.22384176603304998	1.2275102478479492E-5	0.11695014276284209	0.01984632057612418
3	3,	0.906270081743011	0.04682043375195045	5.204422685044996E-5	0.04473337369572879	0.0021240665824592522
4	4,	0.45480484256803405	0.49040914875138175	2.2115023525352738E-5	0.0015820017190388718	0.05318189193802005
5	5,	6.467390670579687E-4	0.5521684316908102	8.3279705827015E-6	0.44683661412008363	3.3988715146542764E-4
6	6,	0.7238668270444019	0.005369630864598847	4.809910180491957E-5	0.04134243557217466	0.22937300741701974
7	7,	0.986968503730499	8.077855342691433E-4	7.235834199611327E-6	0.011921160808581948	2.953140924501471E-4
8	8,	0.9725043398187997	0.013643274755007196	1.222112428100038E-4	0.008742400657618977	0.004987773525764237
9	9,	0.8981923994306285	0.10004012771073663	1.5593347141372866E-5	0.0011154725634789158	6.364069480146433E-4
10	10,	0.11234234343107659	0.8404198448439536	2.7962456000302162E-5	0.04606862531488144	0.0011412239540881087
11	11,	0.043833554765433935	6.149414523588633E-4	5.5084105903961016E-6	0.9553211821393799	2.2481323223699385E-4
12	12,	0.46078887145915776	0.0594247397679929	0.41998314926707625	0.038078459413556226	0.02172478009221679
13	13,	0.02414710019217491	0.9754240060494326	3.7838709820693024E-6	2.7067981145905025E-4	1.5443007595147297E-4
14	14,	0.4354395070494303	0.5630364631566873	1.3445595791583789E-5	9.618328296780819E-4	5.487513684125556E-4
15	15,	0.015832924440046036	0.11734210408377452	1.8290222185322413E-5	0.808410086590452	0.058396594663542044
16	16,	0.697385516204582	0.0013703534299223802	1.2275102478479492E-5	0.30073087491325184	5.009803497652614E-4
17	17,	0.00185759608265323	0.9640802010777745	2.1458982647815456E-6	1.535071730706101E-4	0.03390654976823693
18	18,	0.7218578512018612	0.2738333830928493	3.8013641377958756E-5	0.0027193118713129986	0.001551440192598699
19	19,	0.9819915443875932	0.0019846544919921282	1.7777776697328323E-5	0.0012717360785811785	0.014734287265136196
20	20,	0.0025023501138068185	0.0035972086140498467	3.222242044260958E-5	0.9925531341514368	0.0013150847002640624
21	21,	0.0016880072201921313	0.002426564564067328	2.1736238290190968E-5	0.0015549052571026908	0.9943087867203476
22	22,	0.7226632628118681	0.2758746698562782	1.2898938356124649E-5	9.227276032409353E-4	5.264407902566308E-4
23	23,	0.9939744126878816	0.0029898806836333317	2.6782208873008986E-5	0.001915869563882028	0.0010930548557300784
