0	0,	0.0021706178160706803	0.001063369624463141	0.9945384152140491	0.00210732617225235	1.2027117316472498E-4
1	1,	0.12321294372989038	0.0010867627072283957	0.2244527918803311	0.6511245846622186	1.2291702033149647E-4
2	2,	6.424673999592852E-4	0.003500334341117858	0.6670816518648766	0.3287399480923365	3.559830170981961E-5
3	3,	0.019409101930138062	0.001595800119531654	0.5072542007892825	0.4715604060617187	1.8049109932905845E-4
4	4,	0.07893333073609192	6.962077002994261E-4	0.5877235761675065	0.33256814164138615	7.874375471614729E-5
5	5,	0.8029035154305483	0.002978481488508254	0.10681568922235311	0.05474404313865651	0.032558270719933946
6	6,	0.10762723180879152	0.0014765560169086606	0.7383556357084308	0.15237357233079538	1.6700413507363048E-4
7	7,	0.01604247658521771	0.031406521493340604	0.005358974544540902	0.9471671344210798	2.489295582100446E-5
8	8,	0.006319616416296193	0.0030959333723303236	0.04404809525910211	0.9461861930422789	3.501619099924722E-4
9	9,	0.010538727664179	4.729287346627131E-4	0.34658281785398887	0.6423520356977711	5.3490049398307816E-5
10	10,	0.010021242893783169	0.16761129306622552	0.7455871293501529	0.07668714412630517	9.319056353317698E-5
11	11,	0.9051138765317952	1.4949171052899748E-4	0.030875030554529368	0.06384469311870412	1.6908084442228876E-5
12	12,	0.41249911883222795	0.3771843142896284	0.13926911297460082	0.06721150004548773	0.0038359538580550463
13	13,	0.19397658467761258	0.3451267311631963	0.21849423095861162	0.24238554511613722	1.6908084442228876E-5
14	14,	0.0056439861905047285	0.33863007125285866	0.4246130727845557	0.23106038464032227	5.248513175874578E-5
15	15,	0.8464090511126707	5.681055747073367E-4	0.1460827527881253	0.006875835610326135	6.425491417057124E-5
16	16,	0.24430414277476795	0.0035227786282285415	0.3667870619197767	0.38535019011774896	3.5826559477896925E-5
17	17,	0.04003053071832217	0.15693876162546264	0.7866626248918147	0.01297966559009993	0.003388417174300539
18	18,	0.22674865465984737	0.00100906795835743	0.35139006487088253	0.42073808306395216	1.1412944696050858E-4
19	19,	0.0062291184826353254	5.121529092353825E-4	0.007286771845560058	0.9859140303089482	5.792645362102073E-5
20	20,	0.9844287227597621	8.989008529128207E-4	0.012789316059404992	0.001781391202103881	1.0166912581613268E-4
21	21,	0.0012533404179692236	0.3361987208467594	0.6612616976626601	0.001216795073722108	6.944599888929356E-5
22	22,	9.007017265663889E-4	4.4124711851209475E-4	0.3590932823567777	0.6395148620607516	4.990673739227501E-5
23	23,	0.0014518348423334824	0.03670495127381268	0.11810049793220662	0.8436622716290971	8.04443225500484E-5
24	24,	0.003205671958088572	0.0015704349982694824	0.2130828059590652	0.7819634648775139	1.7762220706292185E-4
25	25,	0.058591598687775505	8.038279544012731E-4	0.09279489317533146	0.8477187641652627	9.09160172289586E-5
26	26,	5.603545375335436E-4	0.05028657654220082	0.9346857651454742	0.014436255242378904	3.1048532412461176E-5
27	27,	0.015618087379639024	0.6271738608194602	0.34117998378736386	0.015162689650827845	8.653783627090646E-4
28	28,	0.8899694109525277	2.7375293791647516E-4	0.09810036717114541	0.011625506433705593	3.096250470491583E-5
29	29,	0.0019041917209262002	0.04814133281183467	0.9102335113118669	0.039615455313368436	1.0550884200376125E-4
30	30,	0.008037871992548674	3.607020460105078E-4	0.7024332421782777	0.2891273870016503	4.079678151282768E-5
31	31,	0.00567061967562666	4.662336046642218E-4	0.9928864583545336	9.239555605968186E-4	5.273280457874149E-5
32	32,	0.9176169108718394	0.0030018697005855443	0.07309275977772549	0.0059489367010356195	3.3952294881409753E-4
33	33,	0.7915310553735939	0.021768731198079386	0.1819429155540736	0.004733209798231973	2.408807602113713E-5
