0	0,	0.0012818038072326622	4.878794318842503E-6	6.400525981996617E-4	0.04582940750536398	0.03432983920278694	3.206307293536784E-4	6.46164516212297E-4	7.65519323169583E-4	8.308457434824951E-4	0.9153508577798798
1	1,	0.0013099283723859532	4.985841877849234E-6	6.540962458296863E-4	0.3430438170562632	0.5177937996583823	3.276658152123507E-4	0.13230871931868002	7.823158859189697E-4	8.490756591006709E-4	0.0029255961463489216
2	2,	3.800787521104519E-4	1.4466535721348805E-6	1.8978754114795936E-4	0.07725274401783057	0.5322198866669838	9.507299542518072E-5	1.915998389100163E-4	0.1689351845280634	2.4636126963990855E-4	0.22048783773631664
3	3,	0.0180107514325651	7.3122294727258135E-6	0.01704890885463042	0.00432965813655345	0.9042022491158702	0.04874939062707229	9.684571455347111E-4	0.0011473435014882508	0.0012452533014802043	0.004290675655332633
4	4,	0.007874692107893407	3.197065704647213E-6	4.1942539019762667E-4	0.37473361689671375	0.2053992198396937	2.1010877722672024E-4	4.2343051978309523E-4	5.016435238718716E-4	5.444518171387479E-4	0.40989021406177634
5	5,	0.34435526859954885	1.2311164288168725E-6	1.615110655325754E-4	0.5181311414327647	5.360661164627929E-4	0.03529676342438015	1.6305334876593017E-4	1.9317137672539593E-4	2.0965586531562265E-4	0.10095213765407521
6	6,	0.0017780950195062533	6.767775092085253E-6	0.09023753477585954	0.004007280215029629	0.390128781730788	0.015336384040229733	0.09024601311779967	0.0010619145365173394	0.016044145064483806	0.39115308372469393
7	7,	0.0024922580920029185	1.011838020318938E-6	1.3274377059945187E-4	0.031768977081092664	0.8665172914835109	0.0022929155084164743	1.34011352427686E-4	1.5876495417736203E-4	0.09590829882501108	5.937270947411942E-4
8	8,	0.0037136982427473536	1.4135057008238766E-5	0.0018543884764484206	0.008369535558838808	0.9703279624590533	9.289454200813021E-4	0.0018720961935384042	0.0022178961781847816	0.0024071627499894018	0.008294179664110102
9	9,	5.708887258038466E-4	2.1729134025247023E-6	2.85066099953721E-4	0.0873484596143597	0.8567834567835475	1.4280225062637434E-4	2.877882209731491E-4	3.4094636676576897E-4	3.7004139413526993E-4	0.053868377630432125
10	10,	9.937625682750538E-4	3.7824534027918E-6	4.962228308489995E-4	0.002239635696967121	0.21803974244214586	0.01689417582145918	5.009613058847665E-4	5.934952325501261E-4	0.1504545039967135	0.6097837176517527
11	11,	1.805976245089134E-4	6.873896453411052E-7	9.017915077438651E-5	0.9245516716857791	0.00786186927501735	4.517473558675754E-5	0.06361653246243164	1.0785657719224087E-4	1.1706063498923983E-4	0.003428370464074956
12	12,	0.037882666547956564	1.4418878871626578E-4	0.018916232744774424	0.08537589863580249	0.3800529714968312	0.00947597981578534	0.3363655850799346	0.022624299516054484	0.02455496861184108	0.08460720876230361
13	13,	0.7125736171063192	6.873896453411052E-7	9.017915077438651E-5	0.014019617061469659	0.06079977942759348	4.517473558675754E-5	9.104027934027697E-5	0.031870602668737924	0.053054970787565374	0.1274543313929676
14	14,	5.601754510039971E-4	2.1321365972641938E-6	2.7971656102102375E-4	0.0012624634663095527	0.5545242081511229	1.40122429351496E-4	2.8238759882720656E-4	3.345481810001825E-4	0.26308653247839575	0.17952771354637057
15	15,	6.85622502132246E-4	2.6096124456792363E-6	0.44248510127698204	0.460914267598668	0.0068784194198839525	1.7150178652890677E-4	3.4562616361002367E-4	0.08654117115023764	4.444100839130969E-4	0.0015312704055983342
16	16,	3.825139687427176E-4	1.4559224797505468E-6	0.006598140527254315	0.36606887754160283	0.02626250157955744	9.568214113104603E-5	0.29812469754221566	0.0034320136233851654	2.479397400438497E-4	0.29878617741358726
17	17,	0.12515239454304053	3.072496955340248E-7	7.163713986699929E-4	0.0015340523754901545	0.01973961550647455	0.013541453945007297	4.069322006553065E-5	4.820977553017029E-5	0.0980814713066798	0.7411454306793465
18	18,	0.0012165068655798376	4.630261473038772E-6	6.074473922207438E-4	0.07405965977927172	0.8068910330671549	3.042973358120336E-4	6.132479602813771E-4	7.265226605781129E-4	7.88521258464932E-4	0.11478813341916323
19	19,	6.181790683018078E-4	2.3529096336275575E-6	3.08679937277952E-4	0.01692500281304238	0.4721563119547113	0.06228189948163624	0.41449341430053055	0.005546461456236019	4.00694275294273E-4	0.027267003803335788
20	20,	0.0010839800359467961	4.125838612176937E-6	0.36367617161945665	0.6288506603776206	0.0017965175593566232	2.7114704104429466E-4	5.464404392927613E-4	6.473749405057836E-4	7.026193820026035E-4	0.00242096276616164
21	21,	0.013151582035527066	2.8201278743789054E-6	3.699746403082129E-4	0.007875156740072236	0.0012279707768985074	0.018801313044015208	3.7350756037553E-4	0.9560626179600062	4.8026030354564114E-4	0.0016547968113768542
22	22,	5.326854770246529E-4	2.0275044155537144E-6	2.6598978850666616E-4	0.04135185289617884	0.7369908002017383	1.3324608028998094E-4	0.07164869577572493	0.03600821362279543	3.4527862899422793E-4	0.11272121002433132
23	23,	8.580728041531231E-4	3.265991798771151E-6	4.284678549429426E-4	0.0019338326317862513	0.8206707055894554	2.1463854880268243E-4	0.08666925321489102	5.124585436235135E-4	0.08679288363139002	0.0019164211891560896
